1 1.26173610
2 0.36113716
3 0.26175501
4 0.21577081
5 0.18382552
6 0.15746827
7 0.14255123
8 0.12914595
9 0.11854866
10 0.10776362
11 0.10154840
12 0.09180274
13 0.08889689
14 0.07983373
15 0.07472076
16 0.07278604
17 0.06639451
18 0.06253088
19 0.06004376
20 0.05839804
21 0.05440761
22 0.05234935
23 0.04973514
24 0.04535220
25 0.04095195
26 0.04228802
27 0.04177318
28 0.03946195
29 0.03452044
30 0.03454730
31 0.03501619
32 0.03627984
